Propriétaire;Groupe;Modèle;Matériel;Compteur total;Année;Mois;Heure du mois;Unité
BARRICK;Large dozers;D8R;EC308;24210;2013;8;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2013;9;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2013;10;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2013;11;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2013;12;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2014;1;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2014;2;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2014;3;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2014;4;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2014;5;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2014;6;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2014;7;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2014;8;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2014;9;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2014;10;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2014;11;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2014;12;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2015;1;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2015;2;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2015;3;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2015;4;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2015;5;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2015;6;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2015;7;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2015;8;159;HUR
BARRICK;Large dozers;D8R;EC308;24210;2015;9;246;HUR
BARRICK;Large dozers;D8R;EC308;24210;2015;10;336;HUR
BARRICK;Large dozers;D8R;EC308;24210;2015;11;45;HUR
BARRICK;Large dozers;D8R;EC308;24210;2015;12;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2016;1;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2016;2;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2016;3;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2016;4;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2016;5;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2016;6;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2016;7;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2016;8;4;HUR
BARRICK;Large dozers;D8R;EC308;24210;2016;9;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2016;10;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2016;11;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2016;12;11;HUR
BARRICK;Large dozers;D8R;EC308;24210;2017;1;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2017;2;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2017;3;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2017;4;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2017;5;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2017;6;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2017;7;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2017;8;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2017;9;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2017;10;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2017;11;0;HUR
BARRICK;Large dozers;D8R;EC308;24210;2017;12;0;HUR
RAL1;Large dozers;D9;ED500;36027;2010;1;0;HUR
RAL1;Large dozers;D9;ED500;36027;2010;2;0;HUR
RAL1;Large dozers;D9;ED500;36027;2010;3;37;HUR
RAL1;Large dozers;D9;ED500;36027;2010;4;241;HUR
RAL1;Large dozers;D9;ED500;36027;2010;5;325;HUR
RAL1;Large dozers;D9;ED500;36027;2010;6;264;HUR
RAL1;Large dozers;D9;ED500;36027;2010;7;349;HUR
RAL1;Large dozers;D9;ED500;36027;2010;8;423;HUR
RAL1;Large dozers;D9;ED500;36027;2010;9;0;HUR
RAL1;Large dozers;D9;ED500;36027;2010;10;144;HUR
RAL1;Large dozers;D9;ED500;36027;2010;11;456;HUR
RAL1;Large dozers;D9;ED500;36027;2010;12;483;HUR
RAL1;Large dozers;D9;ED500;36027;2011;1;312;HUR
RAL1;Large dozers;D9;ED500;36027;2011;2;563;HUR
RAL1;Large dozers;D9;ED500;36027;2011;3;153;HUR
RAL1;Large dozers;D9;ED500;36027;2011;4;0;HUR
RAL1;Large dozers;D9;ED500;36027;2011;5;0;HUR
RAL1;Large dozers;D9;ED500;36027;2011;6;0;HUR
RAL1;Large dozers;D9;ED500;36027;2011;7;298;HUR
RAL1;Large dozers;D9;ED500;36027;2011;8;466;HUR
RAL1;Large dozers;D9;ED500;36027;2011;9;399;HUR
RAL1;Large dozers;D9;ED500;36027;2011;10;527;HUR
RAL1;Large dozers;D9;ED500;36027;2011;11;481;HUR
RAL1;Large dozers;D9;ED500;36027;2011;12;466;HUR
RAL1;Large dozers;D9;ED500;36027;2012;1;431;HUR
RAL1;Large dozers;D9;ED500;36027;2012;2;230;HUR
RAL1;Large dozers;D9;ED500;36027;2012;3;172;HUR
RAL1;Large dozers;D9;ED500;36027;2012;4;501;HUR
RAL1;Large dozers;D9;ED500;36027;2012;5;532;HUR
RAL1;Large dozers;D9;ED500;36027;2012;6;344;HUR
RAL1;Large dozers;D9;ED500;36027;2012;7;438;HUR
RAL1;Large dozers;D9;ED500;36027;2012;8;346;HUR
RAL1;Large dozers;D9;ED500;36027;2012;9;503;HUR
RAL1;Large dozers;D9;ED500;36027;2012;10;510;HUR
RAL1;Large dozers;D9;ED500;36027;2012;11;470;HUR
RAL1;Large dozers;D9;ED500;36027;2012;12;424;HUR
RAL1;Large dozers;D9;ED500;36027;2013;1;595;HUR
RAL1;Large dozers;D9;ED500;36027;2013;2;526;HUR
RAL1;Large dozers;D9;ED500;36027;2013;3;607;HUR
RAL1;Large dozers;D9;ED500;36027;2013;4;330;HUR
RAL1;Large dozers;D9;ED500;36027;2013;5;584;HUR
RAL1;Large dozers;D9;ED500;36027;2013;6;481;HUR
RAL1;Large dozers;D9;ED500;36027;2013;7;491;HUR
RAL1;Large dozers;D9;ED500;36027;2013;8;426;HUR
RAL1;Large dozers;D9;ED500;36027;2013;9;171;HUR
RAL1;Large dozers;D9;ED500;36027;2013;10;0;HUR
RAL1;Large dozers;D9;ED500;36027;2013;11;0;HUR
RAL1;Large dozers;D9;ED500;36027;2013;12;0;HUR
RAL1;Large dozers;D9;ED500;36027;2014;1;0;HUR
RAL1;Large dozers;D9;ED500;36027;2014;2;229;HUR
RAL1;Large dozers;D9;ED500;36027;2014;3;515;HUR
RAL1;Large dozers;D9;ED500;36027;2014;4;452;HUR
RAL1;Large dozers;D9;ED500;36027;2014;5;496;HUR
RAL1;Large dozers;D9;ED500;36027;2014;6;536;HUR
RAL1;Large dozers;D9;ED500;36027;2014;7;457;HUR
RAL1;Large dozers;D9;ED500;36027;2014;8;444;HUR
RAL1;Large dozers;D9;ED500;36027;2014;9;360;HUR
RAL1;Large dozers;D9;ED500;36027;2014;10;467;HUR
RAL1;Large dozers;D9;ED500;36027;2014;11;504;HUR
RAL1;Large dozers;D9;ED500;36027;2014;12;497;HUR
RAL1;Large dozers;D9;ED500;36027;2015;1;385;HUR
RAL1;Large dozers;D9;ED500;36027;2015;2;412;HUR
RAL1;Large dozers;D9;ED500;36027;2015;3;560;HUR
RAL1;Large dozers;D9;ED500;36027;2015;4;549;HUR
RAL1;Large dozers;D9;ED500;36027;2015;5;524;HUR
RAL1;Large dozers;D9;ED500;36027;2015;6;521;HUR
RAL1;Large dozers;D9;ED500;36027;2015;7;493;HUR
RAL1;Large dozers;D9;ED500;36027;2015;8;515;HUR
RAL1;Large dozers;D9;ED500;36027;2015;9;488;HUR
RAL1;Large dozers;D9;ED500;36027;2015;10;438;HUR
RAL1;Large dozers;D9;ED500;36027;2015;11;432;HUR
RAL1;Large dozers;D9;ED500;36027;2015;12;0;HUR
RAL1;Large dozers;D9;ED500;36027;2016;1;0;HUR
RAL1;Large dozers;D9;ED500;36027;2016;2;0;HUR
RAL1;Large dozers;D9;ED500;36027;2016;3;47;HUR
RAL1;Large dozers;D9;ED500;36027;2016;4;511;HUR
RAL1;Large dozers;D9;ED500;36027;2016;5;509;HUR
RAL1;Large dozers;D9;ED500;36027;2016;6;420;HUR
RAL1;Large dozers;D9;ED500;36027;2016;7;438;HUR
RAL1;Large dozers;D9;ED500;36027;2016;8;301;HUR
RAL1;Large dozers;D9;ED500;36027;2016;9;95;HUR
RAL1;Large dozers;D9;ED500;36027;2016;10;407;HUR
RAL1;Large dozers;D9;ED500;36027;2016;11;339;HUR
RAL1;Large dozers;D9;ED500;36027;2016;12;357;HUR
RAL1;Large dozers;D9;ED500;36027;2017;1;230;HUR
RAL1;Large dozers;D9;ED500;36027;2017;2;251;HUR
RAL1;Large dozers;D9;ED500;36027;2017;3;434;HUR
RAL1;Large dozers;D9;ED500;36027;2017;4;312;HUR
RAL1;Large dozers;D9;ED500;36027;2017;5;425;HUR
RAL1;Large dozers;D9;ED500;36027;2017;6;384;HUR
RAL1;Large dozers;D9;ED500;36027;2017;7;266;HUR
RAL1;Large dozers;D9;ED500;36027;2017;8;337;HUR
RAL1;Large dozers;D9;ED500;36027;2017;9;361;HUR
RAL1;Large dozers;D9;ED500;36027;2017;10;0;HUR
RAL1;Large dozers;D9;ED500;36027;2017;11;342;HUR
RAL1;Large dozers;D9;ED500;36027;2017;12;391;HUR
RAL1;Large dozers;D9;ED501;36585;2010;1;0;HUR
RAL1;Large dozers;D9;ED501;36585;2010;2;0;HUR
RAL1;Large dozers;D9;ED501;36585;2010;3;4;HUR
RAL1;Large dozers;D9;ED501;36585;2010;4;195;HUR
RAL1;Large dozers;D9;ED501;36585;2010;5;318;HUR
RAL1;Large dozers;D9;ED501;36585;2010;6;277;HUR
RAL1;Large dozers;D9;ED501;36585;2010;7;245;HUR
RAL1;Large dozers;D9;ED501;36585;2010;8;127;HUR
RAL1;Large dozers;D9;ED501;36585;2010;9;314;HUR
RAL1;Large dozers;D9;ED501;36585;2010;10;483;HUR
RAL1;Large dozers;D9;ED501;36585;2010;11;397;HUR
RAL1;Large dozers;D9;ED501;36585;2010;12;442;HUR
RAL1;Large dozers;D9;ED501;36585;2011;1;162;HUR
RAL1;Large dozers;D9;ED501;36585;2011;2;152;HUR
RAL1;Large dozers;D9;ED501;36585;2011;3;625;HUR
RAL1;Large dozers;D9;ED501;36585;2011;4;481;HUR
RAL1;Large dozers;D9;ED501;36585;2011;5;0;HUR
RAL1;Large dozers;D9;ED501;36585;2011;6;357;HUR
RAL1;Large dozers;D9;ED501;36585;2011;7;579;HUR
RAL1;Large dozers;D9;ED501;36585;2011;8;428;HUR
RAL1;Large dozers;D9;ED501;36585;2011;9;312;HUR
RAL1;Large dozers;D9;ED501;36585;2011;10;442;HUR
RAL1;Large dozers;D9;ED501;36585;2011;11;561;HUR
RAL1;Large dozers;D9;ED501;36585;2011;12;607;HUR
RAL1;Large dozers;D9;ED501;36585;2012;1;245;HUR
RAL1;Large dozers;D9;ED501;36585;2012;2;186;HUR
RAL1;Large dozers;D9;ED501;36585;2012;3;304;HUR
RAL1;Large dozers;D9;ED501;36585;2012;4;483;HUR
RAL1;Large dozers;D9;ED501;36585;2012;5;439;HUR
RAL1;Large dozers;D9;ED501;36585;2012;6;301;HUR
RAL1;Large dozers;D9;ED501;36585;2012;7;364;HUR
RAL1;Large dozers;D9;ED501;36585;2012;8;439;HUR
RAL1;Large dozers;D9;ED501;36585;2012;9;490;HUR
RAL1;Large dozers;D9;ED501;36585;2012;10;496;HUR
RAL1;Large dozers;D9;ED501;36585;2012;11;510;HUR
RAL1;Large dozers;D9;ED501;36585;2012;12;501;HUR
RAL1;Large dozers;D9;ED501;36585;2013;1;450;HUR
RAL1;Large dozers;D9;ED501;36585;2013;2;527;HUR
RAL1;Large dozers;D9;ED501;36585;2013;3;348;HUR
RAL1;Large dozers;D9;ED501;36585;2013;4;206;HUR
RAL1;Large dozers;D9;ED501;36585;2013;5;399;HUR
RAL1;Large dozers;D9;ED501;36585;2013;6;361;HUR
RAL1;Large dozers;D9;ED501;36585;2013;7;16;HUR
RAL1;Large dozers;D9;ED501;36585;2013;8;325;HUR
RAL1;Large dozers;D9;ED501;36585;2013;9;488;HUR
RAL1;Large dozers;D9;ED501;36585;2013;10;533;HUR
RAL1;Large dozers;D9;ED501;36585;2013;11;457;HUR
RAL1;Large dozers;D9;ED501;36585;2013;12;425;HUR
RAL1;Large dozers;D9;ED501;36585;2014;1;315;HUR
RAL1;Large dozers;D9;ED501;36585;2014;2;421;HUR
RAL1;Large dozers;D9;ED501;36585;2014;3;529;HUR
RAL1;Large dozers;D9;ED501;36585;2014;4;519;HUR
RAL1;Large dozers;D9;ED501;36585;2014;5;331;HUR
RAL1;Large dozers;D9;ED501;36585;2014;6;270;HUR
RAL1;Large dozers;D9;ED501;36585;2014;7;348;HUR
RAL1;Large dozers;D9;ED501;36585;2014;8;131;HUR
RAL1;Large dozers;D9;ED501;36585;2014;9;388;HUR
RAL1;Large dozers;D9;ED501;36585;2014;10;483;HUR
RAL1;Large dozers;D9;ED501;36585;2014;11;144;HUR
RAL1;Large dozers;D9;ED501;36585;2014;12;479;HUR
RAL1;Large dozers;D9;ED501;36585;2015;1;469;HUR
RAL1;Large dozers;D9;ED501;36585;2015;2;289;HUR
RAL1;Large dozers;D9;ED501;36585;2015;3;299;HUR
RAL1;Large dozers;D9;ED501;36585;2015;4;236;HUR
RAL1;Large dozers;D9;ED501;36585;2015;5;0;HUR
RAL1;Large dozers;D9;ED501;36585;2015;6;0;HUR
RAL1;Large dozers;D9;ED501;36585;2015;7;0;HUR
RAL1;Large dozers;D9;ED501;36585;2015;8;0;HUR
RAL1;Large dozers;D9;ED501;36585;2015;9;0;HUR
RAL1;Large dozers;D9;ED501;36585;2015;10;0;HUR
RAL1;Large dozers;D9;ED501;36585;2015;11;66;HUR
RAL1;Large dozers;D9;ED501;36585;2015;12;518;HUR
RAL1;Large dozers;D9;ED501;36585;2016;1;550;HUR
RAL1;Large dozers;D9;ED501;36585;2016;2;503;HUR
RAL1;Large dozers;D9;ED501;36585;2016;3;484;HUR
RAL1;Large dozers;D9;ED501;36585;2016;4;441;HUR
RAL1;Large dozers;D9;ED501;36585;2016;5;543;HUR
RAL1;Large dozers;D9;ED501;36585;2016;6;410;HUR
RAL1;Large dozers;D9;ED501;36585;2016;7;374;HUR
RAL1;Large dozers;D9;ED501;36585;2016;8;400;HUR
RAL1;Large dozers;D9;ED501;36585;2016;9;382;HUR
RAL1;Large dozers;D9;ED501;36585;2016;10;249;HUR
RAL1;Large dozers;D9;ED501;36585;2016;11;413;HUR
RAL1;Large dozers;D9;ED501;36585;2016;12;309;HUR
RAL1;Large dozers;D9;ED501;36585;2017;1;404;HUR
RAL1;Large dozers;D9;ED501;36585;2017;2;371;HUR
RAL1;Large dozers;D9;ED501;36585;2017;3;376;HUR
RAL1;Large dozers;D9;ED501;36585;2017;4;344;HUR
RAL1;Large dozers;D9;ED501;36585;2017;5;264;HUR
RAL1;Large dozers;D9;ED501;36585;2017;6;321;HUR
RAL1;Large dozers;D9;ED501;36585;2017;7;353;HUR
RAL1;Large dozers;D9;ED501;36585;2017;8;322;HUR
RAL1;Large dozers;D9;ED501;36585;2017;9;458;HUR
RAL1;Large dozers;D9;ED501;36585;2017;10;396;HUR
RAL1;Large dozers;D9;ED501;36585;2017;11;393;HUR
RAL1;Large dozers;D9;ED501;36585;2017;12;437;HUR
RAL1;Large dozers;D9;ED502;36003;2010;1;0;HUR
RAL1;Large dozers;D9;ED502;36003;2010;2;0;HUR
RAL1;Large dozers;D9;ED502;36003;2010;3;0;HUR
RAL1;Large dozers;D9;ED502;36003;2010;4;0;HUR
RAL1;Large dozers;D9;ED502;36003;2010;5;259;HUR
RAL1;Large dozers;D9;ED502;36003;2010;6;300;HUR
RAL1;Large dozers;D9;ED502;36003;2010;7;371;HUR
RAL1;Large dozers;D9;ED502;36003;2010;8;425;HUR
RAL1;Large dozers;D9;ED502;36003;2010;9;375;HUR
RAL1;Large dozers;D9;ED502;36003;2010;10;287;HUR
RAL1;Large dozers;D9;ED502;36003;2010;11;502;HUR
RAL1;Large dozers;D9;ED502;36003;2010;12;496;HUR
RAL1;Large dozers;D9;ED502;36003;2011;1;321;HUR
RAL1;Large dozers;D9;ED502;36003;2011;2;575;HUR
RAL1;Large dozers;D9;ED502;36003;2011;3;586;HUR
RAL1;Large dozers;D9;ED502;36003;2011;4;552;HUR
RAL1;Large dozers;D9;ED502;36003;2011;5;601;HUR
RAL1;Large dozers;D9;ED502;36003;2011;6;578;HUR
RAL1;Large dozers;D9;ED502;36003;2011;7;462;HUR
RAL1;Large dozers;D9;ED502;36003;2011;8;285;HUR
RAL1;Large dozers;D9;ED502;36003;2011;9;261;HUR
RAL1;Large dozers;D9;ED502;36003;2011;10;356;HUR
RAL1;Large dozers;D9;ED502;36003;2011;11;111;HUR
RAL1;Large dozers;D9;ED502;36003;2011;12;503;HUR
RAL1;Large dozers;D9;ED502;36003;2012;1;505;HUR
RAL1;Large dozers;D9;ED502;36003;2012;2;317;HUR
RAL1;Large dozers;D9;ED502;36003;2012;3;391;HUR
RAL1;Large dozers;D9;ED502;36003;2012;4;494;HUR
RAL1;Large dozers;D9;ED502;36003;2012;5;54;HUR
RAL1;Large dozers;D9;ED502;36003;2012;6;465;HUR
RAL1;Large dozers;D9;ED502;36003;2012;7;537;HUR
RAL1;Large dozers;D9;ED502;36003;2012;8;440;HUR
RAL1;Large dozers;D9;ED502;36003;2012;9;361;HUR
RAL1;Large dozers;D9;ED502;36003;2012;10;440;HUR
RAL1;Large dozers;D9;ED502;36003;2012;11;566;HUR
RAL1;Large dozers;D9;ED502;36003;2012;12;469;HUR
RAL1;Large dozers;D9;ED502;36003;2013;1;563;HUR
RAL1;Large dozers;D9;ED502;36003;2013;2;222;HUR
RAL1;Large dozers;D9;ED502;36003;2013;3;332;HUR
RAL1;Large dozers;D9;ED502;36003;2013;4;466;HUR
RAL1;Large dozers;D9;ED502;36003;2013;5;561;HUR
RAL1;Large dozers;D9;ED502;36003;2013;6;471;HUR
RAL1;Large dozers;D9;ED502;36003;2013;7;456;HUR
RAL1;Large dozers;D9;ED502;36003;2013;8;411;HUR
RAL1;Large dozers;D9;ED502;36003;2013;9;281;HUR
RAL1;Large dozers;D9;ED502;36003;2013;10;458;HUR
RAL1;Large dozers;D9;ED502;36003;2013;11;475;HUR
RAL1;Large dozers;D9;ED502;36003;2013;12;503;HUR
RAL1;Large dozers;D9;ED502;36003;2014;1;426;HUR
RAL1;Large dozers;D9;ED502;36003;2014;2;411;HUR
RAL1;Large dozers;D9;ED502;36003;2014;3;495;HUR
RAL1;Large dozers;D9;ED502;36003;2014;4;466;HUR
RAL1;Large dozers;D9;ED502;36003;2014;5;490;HUR
RAL1;Large dozers;D9;ED502;36003;2014;6;112;HUR
RAL1;Large dozers;D9;ED502;36003;2014;7;415;HUR
RAL1;Large dozers;D9;ED502;36003;2014;8;455;HUR
RAL1;Large dozers;D9;ED502;36003;2014;9;329;HUR
RAL1;Large dozers;D9;ED502;36003;2014;10;104;HUR
RAL1;Large dozers;D9;ED502;36003;2014;11;0;HUR
RAL1;Large dozers;D9;ED502;36003;2014;12;16;HUR
RAL1;Large dozers;D9;ED502;36003;2015;1;130;HUR
RAL1;Large dozers;D9;ED502;36003;2015;2;434;HUR
RAL1;Large dozers;D9;ED502;36003;2015;3;494;HUR
RAL1;Large dozers;D9;ED502;36003;2015;4;521;HUR
RAL1;Large dozers;D9;ED502;36003;2015;5;538;HUR
RAL1;Large dozers;D9;ED502;36003;2015;6;525;HUR
RAL1;Large dozers;D9;ED502;36003;2015;7;517;HUR
RAL1;Large dozers;D9;ED502;36003;2015;8;551;HUR
RAL1;Large dozers;D9;ED502;36003;2015;9;496;HUR
RAL1;Large dozers;D9;ED502;36003;2015;10;376;HUR
RAL1;Large dozers;D9;ED502;36003;2015;11;503;HUR
RAL1;Large dozers;D9;ED502;36003;2015;12;502;HUR
RAL1;Large dozers;D9;ED502;36003;2016;1;496;HUR
RAL1;Large dozers;D9;ED502;36003;2016;2;37;HUR
RAL1;Large dozers;D9;ED502;36003;2016;3;0;HUR
RAL1;Large dozers;D9;ED502;36003;2016;4;208;HUR
RAL1;Large dozers;D9;ED502;36003;2016;5;453;HUR
RAL1;Large dozers;D9;ED502;36003;2016;6;461;HUR
RAL1;Large dozers;D9;ED502;36003;2016;7;282;HUR
RAL1;Large dozers;D9;ED502;36003;2016;8;348;HUR
RAL1;Large dozers;D9;ED502;36003;2016;9;411;HUR
RAL1;Large dozers;D9;ED502;36003;2016;10;422;HUR
RAL1;Large dozers;D9;ED502;36003;2016;11;268;HUR
RAL1;Large dozers;D9;ED502;36003;2016;12;268;HUR
RAL1;Large dozers;D9;ED502;36003;2017;1;209;HUR
RAL1;Large dozers;D9;ED502;36003;2017;2;0;HUR
RAL1;Large dozers;D9;ED502;36003;2017;3;201;HUR
RAL1;Large dozers;D9;ED502;36003;2017;4;182;HUR
RAL1;Large dozers;D9;ED502;36003;2017;5;260;HUR
RAL1;Large dozers;D9;ED502;36003;2017;6;243;HUR
RAL1;Large dozers;D9;ED502;36003;2017;7;157;HUR
RAL1;Large dozers;D9;ED502;36003;2017;8;0;HUR
RAL1;Large dozers;D9;ED502;36003;2017;9;0;HUR
RAL1;Large dozers;D9;ED502;36003;2017;10;0;HUR
RAL1;Large dozers;D9;ED502;36003;2017;11;279;HUR
RAL1;Large dozers;D9;ED502;36003;2017;12;418;HUR
RAL1;Large dozers;D9;ED503;35691;2010;1;0;HUR
RAL1;Large dozers;D9;ED503;35691;2010;2;0;HUR
RAL1;Large dozers;D9;ED503;35691;2010;3;0;HUR
RAL1;Large dozers;D9;ED503;35691;2010;4;0;HUR
RAL1;Large dozers;D9;ED503;35691;2010;5;127;HUR
RAL1;Large dozers;D9;ED503;35691;2010;6;257;HUR
RAL1;Large dozers;D9;ED503;35691;2010;7;439;HUR
RAL1;Large dozers;D9;ED503;35691;2010;8;426;HUR
RAL1;Large dozers;D9;ED503;35691;2010;9;421;HUR
RAL1;Large dozers;D9;ED503;35691;2010;10;298;HUR
RAL1;Large dozers;D9;ED503;35691;2010;11;369;HUR
RAL1;Large dozers;D9;ED503;35691;2010;12;471;HUR
RAL1;Large dozers;D9;ED503;35691;2011;1;317;HUR
RAL1;Large dozers;D9;ED503;35691;2011;2;546;HUR
RAL1;Large dozers;D9;ED503;35691;2011;3;618;HUR
RAL1;Large dozers;D9;ED503;35691;2011;4;774;HUR
RAL1;Large dozers;D9;ED503;35691;2011;5;601;HUR
RAL1;Large dozers;D9;ED503;35691;2011;6;571;HUR
RAL1;Large dozers;D9;ED503;35691;2011;7;0;HUR
RAL1;Large dozers;D9;ED503;35691;2011;8;5;HUR
RAL1;Large dozers;D9;ED503;35691;2011;9;219;HUR
RAL1;Large dozers;D9;ED503;35691;2011;10;354;HUR
RAL1;Large dozers;D9;ED503;35691;2011;11;498;HUR
RAL1;Large dozers;D9;ED503;35691;2011;12;504;HUR
RAL1;Large dozers;D9;ED503;35691;2012;1;242;HUR
RAL1;Large dozers;D9;ED503;35691;2012;2;83;HUR
RAL1;Large dozers;D9;ED503;35691;2012;3;275;HUR
RAL1;Large dozers;D9;ED503;35691;2012;4;207;HUR
RAL1;Large dozers;D9;ED503;35691;2012;5;449;HUR
RAL1;Large dozers;D9;ED503;35691;2012;6;443;HUR
RAL1;Large dozers;D9;ED503;35691;2012;7;445;HUR
RAL1;Large dozers;D9;ED503;35691;2012;8;456;HUR
RAL1;Large dozers;D9;ED503;35691;2012;9;387;HUR
RAL1;Large dozers;D9;ED503;35691;2012;10;373;HUR
RAL1;Large dozers;D9;ED503;35691;2012;11;467;HUR
RAL1;Large dozers;D9;ED503;35691;2012;12;486;HUR
RAL1;Large dozers;D9;ED503;35691;2013;1;614;HUR
RAL1;Large dozers;D9;ED503;35691;2013;2;356;HUR
RAL1;Large dozers;D9;ED503;35691;2013;3;566;HUR
RAL1;Large dozers;D9;ED503;35691;2013;4;455;HUR
RAL1;Large dozers;D9;ED503;35691;2013;5;465;HUR
RAL1;Large dozers;D9;ED503;35691;2013;6;153;HUR
RAL1;Large dozers;D9;ED503;35691;2013;7;428;HUR
RAL1;Large dozers;D9;ED503;35691;2013;8;447;HUR
