N° de transaction;Bon de sortie;Type de transaction;Date de sortie;Code article;Description de l'article;Famille d'article;CAv de l'article;Code analytique;Famille de machine;Type d'organe principal;Quantité sortie;Unité ;PUMP de l'article;Montant total en devise de base;Devise de base;Montant total en devise du magasin;Devise du magasin;Magasin source;Casier source;CIS du magasin source;Direction du magasin source;Magasin destinataire;CIS du magasin destinataire;Direction du magasin destinataire;N° d'OT destinataire;Description de l'OT;Demandeur de la pièce;Chantier de l'OT;Parc de l'OT ;CIS de l'OT;Statut OT;RO Number OT;Date debut OT;Date achèvement OT;Origine Composant;Direction de l'OT ;Composant;Equipement de l'OT;Type de l'OT;Sous-classe;Famille ;Département ;Propriété ;Organisation du magasin source;Commentaire
218493;BSM0180078;Retour d'article;30/03/2021;CA1R0722;ÉLÉMENT DE FILTRE À HUILEEFF / FILTER ELEMENT;CA;602237;011;ED00;E1-Service;-9;U;20334,67;-183012,06;XOF;-278,91;EUR;M1-E;1.G.2.4;300032;MINES;M1-E;;;114032;SORTIE DE STOCK E1 ENTRETIEN ED522;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;28/10/2016;29/03/2024;;MINES;;ED522;STE1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA1654854;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;-2;U;5757;-11514;XOF;-11514;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA1531157;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;-1;U;12262;-12262;XOF;-12262;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA1654852;JOINT TORIQUE / SEAL O RING;CA;602237;013;ED00;;-2;U;22747;-45494;XOF;-45494;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA1481928;CLAPET DE DECHARGE ADMISSION / VALVE-RELIEF  TORQUE CONVERT;CA;602237;013;ED00;;-1;U;52997;-52997;XOF;-52997;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA1408899;BEARING KIT TORQUE;CA;602237;013;ED00;;-1;U;1219151;-1219151;XOF;-1219151;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA1419497;JOINT RECTANGULAIRE / SEAL-RECTANGULAR;CA;602237;013;ED00;;-2;U;6233;-12466;XOF;-12466;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA1178806;ANNEAU / RING;CA;602237;013;ED00;;-1;U;6670;-6670;XOF;-6670;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA0336042;O RING;CA;602237;013;ED00;20-Torque convertor;-5;U;2835;-14175;XOF;-14175;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA5K1770;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;E1-Service;-2;U;6252;-12504;XOF;-12504;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA4N3808;AXE / PIN;CA;602237;013;ED00;;-1;U;233;-233;XOF;-233;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA4M8910;BAGUE DE RETENUE / RING-RETAINING;CA;602237;013;ED00;;-1;U;8670;-8670;XOF;-8670;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA6F0711;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;-2;U;1641;-3282;XOF;-3282;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA6E4343;SOUPAPE ou VALVE ou CLAPET / VALVE;CA;602237;013;ED00;;-1;U;61541;-61541;XOF;-61541;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA5P9658;JOINT TORIQUE / SEAL O RING;CA;602237;013;ED00;;-1;U;4155;-4155;XOF;-4155;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA5P5297;RING;CA;602237;013;ED00;;-1;U;16523;-16523;XOF;-16523;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA5P3629;ANNEAU / RING;CA;602237;013;ED00;;-1;U;8175;-8175;XOF;-8175;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA6P3901;SHAFT A;CA;602237;013;ED00;;-3;U;73520;-220560;XOF;-220560;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA6P3206;VALVE / VALVE A;CA;602237;013;ED00;;-1;U;101907;-101907;XOF;-101907;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA6L6560;ANNEAU / RING;CA;602237;013;ED00;;-1;U;3223;-3223;XOF;-3223;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA1153514;RESSORT / SPRING;CA;602237;013;ED00;;-1;U;7301;-7301;XOF;-7301;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA6V5101;JOINT / SEAL;CA;602237;013;ED00;;-1;U;16815;-16815;XOF;-16815;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA6V4315;JOINT TORIQUE / SEAL O RING;CA;602237;013;ED00;;-1;U;16028;-16028;XOF;-16028;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA6V1196;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;-1;U;12670;-12670;XOF;-12670;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA6V5656;JOINT TORIQUE / SEAL O RING;CA;602237;013;ED00;;-1;U;15970;-15970;XOF;-15970;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA7G6115;PLAQUE / PLATE;CA;602237;013;ED00;;-1;U;74171;-74171;XOF;-74171;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA7G6114;SLEEVE;CA;602237;013;ED00;;-1;U;396608;-396608;XOF;-396608;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA6Y5888;JOINT / RING SEAL;CA;602237;013;ED00;;-1;U;52910;-52910;XOF;-52910;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA3P0653;SEAL O-RING;CA;602237;013;ED00;;-1;U;14417;-14417;XOF;-14417;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA3P0774;JOINT CUIVRE;CA;602237;013;ED00;;-1;U;3563;-3563;XOF;-3563;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA3H1461;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;-1;U;1437;-1437;XOF;-1437;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA3G3475;RESSORT / SPRING;CA;602237;013;ED00;;-1;U;5767;-5767;XOF;-5767;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA8S9130;CREPINE / SCREEN;CA;602237;013;ED00;;-1;U;12148;-12148;XOF;-12148;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA8M4992;SEAL ORING;CA;602237;013;ED00;;-2;U;3219,58;-6439,17;XOF;-6439,17;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA3D8241;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;-1;U;11213;-11213;XOF;-11213;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA8J8322;ANNEAU / RING;CA;602237;013;ED00;;-1;U;4388;-4388;XOF;-4388;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA8J6709;CALE  / SHIM;CA;602237;013;ED00;;-4;U;612;-2448;XOF;-2448;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA8E8994;JOINT / SEAL;CA;602237;013;ED00;;-1;U;54434;-54434;XOF;-54434;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA8E8162;SLEEVE;CA;602237;013;ED00;;-1;U;195921;-195921;XOF;-195921;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA7X2623;ANNEAU / RING;CA;602237;013;ED00;;-1;U;22096;-22096;XOF;-22096;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA8C3077;JOINT / SEAL;CA;602237;013;ED00;;-1;U;8903;-8903;XOF;-8903;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA9W6991;BAGUE D'ETANCHEITE / RING SEAL;CA;602237;013;ED00;;-2;U;56142;-112284;XOF;-112284;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA9S4368;BAGUE DE RETENUE / RING-RETAINING;CA;602237;013;ED00;;-1;U;7223;-7223;XOF;-7223;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA9X4609;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;-1;U;1854;-1854;XOF;-1854;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA2S4078;JOINT / SEAL;CA;602237;013;ED00;Consommables;-1;U;1469,6;-1469,6;XOF;-1469,6;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA1W9860;RESSORT / SPRING;CA;602237;013;ED00;;-1;U;7991;-7991;XOF;-7991;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
222386;BSM0191688/01475L;Retour d'article;18/06/2021;CA0L1178;BOULON / BOLT : 3/4-10X2-IN;CA;602237;013;ED00;;-8;U;2114;-16912;XOF;-25,77;EUR;MB-E;MB.6.1;300032;MINES;MB-E;;;169456;Fuite d'huile sur le verin d'inclinaison de lame DA01475L;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;;27/01/2022;;MINES;;ED500;R2;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
291296;BSM0221403/01;Retour d'article;18/09/2023;CA1857593;FINAL DRIVE;CA;602237;013;ED00;;-1;U;24496955;-24496955;XOF;-24496955;XOF;MT-F;CT4722800;300032;MINES;MT-F;;;177446;33 ED532 FINAL DRIVE L;B.BENGALI;P20071;PARCMIN-RAL1;000140;Clôturé-;;;21/09/2023;;MINES;;ED532;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
288961;BSM0221488/01;Retour d'article;09/08/2023;CA2D0598;SEAL O-RING;CA;602237;013;ED00;;-4;U;1399;-5596;XOF;-5596;XOF;MT-F;39809L;300032;MINES;MT-F;;;187484;20 ED534 RO202315 TORQUE CONVERTOR;B.BENGALI;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202315;;22/08/2023;;MINES;;ED534;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253465;BSM0210446;Retour d'article;23/08/2022;CA2492337; FILTRE HYDRAULIQUE;CA;602237;011;ED00;;-1;U;64091,75;-64091,75;XOF;-97,68;EUR;M1-E;1.G.9.3;300032;MINES;M1-E;;;177602;10 ED533 RO202244 ENGINE;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202244;11/05/2022;23/08/2022;;MINES;;ED533;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
224445;BSM0194894;Retour d'article;13/07/2021;CA3K0360;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;-5;U;861,66;-4308,29;XOF;-4308,29;XOF;MT-F;39377L;300032;MINES;MT-F;;;164357;90 JM600 RO202128 HYD PUMP;J.HUCHON;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202128;;28/09/2021;;MINES;;JM600;R1;JM;JM00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA9U9100;CAGE DE ROULEMENT / RACE;CA;602237;013;ED00;20-Torque convertor;-1;U;362630;-362630;XOF;-362630;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA2R4330;RONDELLE / WASHER;CA;602237;013;ED00;;-1;U;418;-418;XOF;-418;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA1T1910;PLATE;CA;602237;013;ED00;;-2;U;165787;-331574;XOF;-331574;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
273105;BSM0214308;Retour d'article;24/10/2022;CA1T0795;ANNEAU / RING;CA;602237;013;ED00;20-Torque convertor;-3;U;11010;-33030;XOF;-33030;XOF;MT-F;39678L;300032;MINES;MT-F;;;161829;20 ED521 RO202248 TORQUE CONVERTOR;S.BAKAYOKO;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202248;;25/11/2022;;MINES;;ED521;R1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
225369;BSM0194897;Retour d'article;04/08/2021;CA5P1075;RONDELLE DURE 10,2 x 22,5 x  / WASHER-HARD 10.2X22.5X3-MM T;CA;602237;013;ED00;E1-Service;-16;U;437;-6992;XOF;-6992;XOF;MT-F;39259L;300032;MINES;MT-F;;;164263;33 JM601 RO202139-01 FINAL DRIVE L;J.HUCHON;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202139;;27/08/2021;;MINES;;JM601;R1;JM;JM00;PRODUCTION;RAL1;GEO-MINES;
225352;BSM0194898/39262L;Retour d'article;04/08/2021;CA5P1075;RONDELLE DURE 10,2 x 22,5 x  / WASHER-HARD 10.2X22.5X3-MM T;CA;602237;013;ED00;E1-Service;-4;U;437;-1748;XOF;-1748;XOF;MT-F;39262L;300032;MINES;MT-F;;;164263;33 JM601 RO202139-01 FINAL DRIVE L;J.HUCHON;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202139;;27/08/2021;;MINES;;JM601;R1;JM;JM00;PRODUCTION;RAL1;GEO-MINES;
225369;BSM0194897;Retour d'article;04/08/2021;CA4L6454;BOULON 3/8 - 16 x 1 in. / BOLT 3/8-16X1-IN;CA;602237;013;ED00;;-8;U;418;-3344;XOF;-3344;XOF;MT-F;39259L;300032;MINES;MT-F;;;164263;33 JM601 RO202139-01 FINAL DRIVE L;J.HUCHON;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202139;;27/08/2021;;MINES;;JM601;R1;JM;JM00;PRODUCTION;RAL1;GEO-MINES;
225352;BSM0194898/39262L;Retour d'article;04/08/2021;CA2B2404;CLIP;CA;602237;013;ED00;;-4;U;2903;-11612;XOF;-11612;XOF;MT-F;39262L;300032;MINES;MT-F;;;164263;33 JM601 RO202139-01 FINAL DRIVE L;J.HUCHON;P20071;PARCMIN-RAL1;000140;Clôturé-;RO202139;;27/08/2021;;MINES;;JM601;R1;JM;JM00;PRODUCTION;RAL1;GEO-MINES;
