Propriétaire;Groupe;Modèle;Matériel;Compteur total;Année;Mois;Heure du mois;Unité
RAL1;Large dozers;D9;ED534;21308;2022;7;426;HUR
RAL1;Large dozers;D9;ED534;21308;2022;8;201;HUR
RAL1;Large dozers;D9;ED534;21308;2022;9;109;HUR
RAL1;Large dozers;D9;ED534;21308;2022;10;441;HUR
RAL1;Large dozers;D9;ED534;21308;2022;11;356;HUR
RAL1;Large dozers;D9;ED534;21308;2022;12;385;HUR
RAL1;Large dozers;D9;ED534;21308;2023;1;372;HUR
RAL1;Large dozers;D9;ED534;21308;2023;2;153;HUR
RAL1;Large dozers;D9;ED534;21308;2023;3;275;HUR
RAL1;Large dozers;D9;ED534;21308;2023;4;191;HUR
RAL1;Large dozers;D9;ED534;21308;2023;5;221;HUR
RAL1;Large dozers;D9;ED534;21308;2023;6;338;HUR
RAL1;Large dozers;D9;ED534;21308;2023;7;310;HUR
RAL1;Large dozers;D9;ED534;21308;2023;8;194;HUR
RAL1;Large dozers;D9;ED534;21308;2023;9;286;HUR
RAL1;Large dozers;D9;ED534;21308;2023;10;270;HUR
RAL1;Large dozers;D9;ED534;21308;2023;11;269;HUR
RAL1;Large dozers;D9;ED534;21308;2023;12;306;HUR
RAL1;Large dozers;D9;ED534;21308;2024;1;286;HUR
RAL1;Large dozers;D9;ED534;21308;2024;2;261;HUR
RAL1;Large dozers;D9;ED534;21308;2024;3;245;HUR
RAL1;Large dozers;D9;ED534;21308;2024;4;0;HUR
RAL1;Large dozers;D9;ED534;21308;2024;5;0;HUR
RAL1;Large dozers;D9;ED534;21308;2024;6;0;HUR
RAL1;Large dozers;D9;ED534;21308;2024;7;0;HUR
RAL1;Large dozers;D9;ED534;21308;2024;8;0;HUR
RAL1;Large dozers;D9;ED534;21308;2024;9;0;HUR
RAL1;Large dozers;D9;ED534;21308;2024;10;0;HUR
RAL1;Large dozers;D9;ED534;21308;2024;11;0;HUR
RAL1;Large dozers;D9;ED534;21308;2024;12;0;HUR
RAL1;Large dozers;D9;ED535;21891;2018;1;0;HUR
RAL1;Large dozers;D9;ED535;21891;2018;2;0;HUR
RAL1;Large dozers;D9;ED535;21891;2018;3;0;HUR
RAL1;Large dozers;D9;ED535;21891;2018;4;0;HUR
RAL1;Large dozers;D9;ED535;21891;2018;5;0;HUR
RAL1;Large dozers;D9;ED535;21891;2018;6;0;HUR
RAL1;Large dozers;D9;ED535;21891;2018;7;0;HUR
RAL1;Large dozers;D9;ED535;21891;2018;8;0;HUR
RAL1;Large dozers;D9;ED535;21891;2018;9;0;HUR
RAL1;Large dozers;D9;ED535;21891;2018;10;0;HUR
RAL1;Large dozers;D9;ED535;21891;2018;11;0;HUR
RAL1;Large dozers;D9;ED535;21891;2018;12;0;HUR
RAL1;Large dozers;D9;ED535;21891;2019;1;0;HUR
RAL1;Large dozers;D9;ED535;21891;2019;2;419;HUR
RAL1;Large dozers;D9;ED535;21891;2019;3;420;HUR
RAL1;Large dozers;D9;ED535;21891;2019;4;502;HUR
RAL1;Large dozers;D9;ED535;21891;2019;5;406;HUR
RAL1;Large dozers;D9;ED535;21891;2019;6;534;HUR
RAL1;Large dozers;D9;ED535;21891;2019;7;410;HUR
RAL1;Large dozers;D9;ED535;21891;2019;8;479;HUR
RAL1;Large dozers;D9;ED535;21891;2019;9;253;HUR
RAL1;Large dozers;D9;ED535;21891;2019;10;214;HUR
RAL1;Large dozers;D9;ED535;21891;2019;11;277;HUR
RAL1;Large dozers;D9;ED535;21891;2019;12;221;HUR
RAL1;Large dozers;D9;ED535;21891;2020;1;300;HUR
RAL1;Large dozers;D9;ED535;21891;2020;2;1431;HUR
RAL1;Large dozers;D9;ED535;21891;2020;3;406;HUR
RAL1;Large dozers;D9;ED535;21891;2020;4;474;HUR
RAL1;Large dozers;D9;ED535;21891;2020;5;460;HUR
RAL1;Large dozers;D9;ED535;21891;2020;6;398;HUR
RAL1;Large dozers;D9;ED535;21891;2020;7;447;HUR
RAL1;Large dozers;D9;ED535;21891;2020;8;433;HUR
RAL1;Large dozers;D9;ED535;21891;2020;9;323;HUR
RAL1;Large dozers;D9;ED535;21891;2020;10;282;HUR
RAL1;Large dozers;D9;ED535;21891;2020;11;410;HUR
RAL1;Large dozers;D9;ED535;21891;2020;12;455;HUR
RAL1;Large dozers;D9;ED535;21891;2021;1;406;HUR
RAL1;Large dozers;D9;ED535;21891;2021;2;317;HUR
RAL1;Large dozers;D9;ED535;21891;2021;3;411;HUR
RAL1;Large dozers;D9;ED535;21891;2021;4;397;HUR
RAL1;Large dozers;D9;ED535;21891;2021;5;440;HUR
RAL1;Large dozers;D9;ED535;21891;2021;6;393;HUR
RAL1;Large dozers;D9;ED535;21891;2021;7;394;HUR
RAL1;Large dozers;D9;ED535;21891;2021;8;390;HUR
RAL1;Large dozers;D9;ED535;21891;2021;9;220;HUR
RAL1;Large dozers;D9;ED535;21891;2021;10;266;HUR
RAL1;Large dozers;D9;ED535;21891;2021;11;352;HUR
RAL1;Large dozers;D9;ED535;21891;2021;12;262;HUR
RAL1;Large dozers;D9;ED535;21891;2022;1;328;HUR
RAL1;Large dozers;D9;ED535;21891;2022;2;342;HUR
RAL1;Large dozers;D9;ED535;21891;2022;3;390;HUR
RAL1;Large dozers;D9;ED535;21891;2022;4;418;HUR
RAL1;Large dozers;D9;ED535;21891;2022;5;448;HUR
RAL1;Large dozers;D9;ED535;21891;2022;6;460;HUR
RAL1;Large dozers;D9;ED535;21891;2022;7;232;HUR
RAL1;Large dozers;D9;ED535;21891;2022;8;380;HUR
RAL1;Large dozers;D9;ED535;21891;2022;9;393;HUR
RAL1;Large dozers;D9;ED535;21891;2022;10;353;HUR
RAL1;Large dozers;D9;ED535;21891;2022;11;387;HUR
RAL1;Large dozers;D9;ED535;21891;2022;12;305;HUR
RAL1;Large dozers;D9;ED535;21891;2023;1;280;HUR
RAL1;Large dozers;D9;ED535;21891;2023;2;407;HUR
RAL1;Large dozers;D9;ED535;21891;2023;3;395;HUR
RAL1;Large dozers;D9;ED535;21891;2023;4;282;HUR
RAL1;Large dozers;D9;ED535;21891;2023;5;312;HUR
RAL1;Large dozers;D9;ED535;21891;2023;6;309;HUR
RAL1;Large dozers;D9;ED535;21891;2023;7;124;HUR
RAL1;Large dozers;D9;ED535;21891;2023;8;356;HUR
RAL1;Large dozers;D9;ED535;21891;2023;9;263;HUR
RAL1;Large dozers;D9;ED535;21891;2023;10;421;HUR
RAL1;Large dozers;D9;ED535;21891;2023;11;104;HUR
RAL1;Large dozers;D9;ED535;21891;2023;12;0;HUR
RAL1;Large dozers;D9;ED535;21891;2024;1;0;HUR
RAL1;Large dozers;D9;ED535;21891;2024;2;0;HUR
RAL1;Large dozers;D9;ED535;21891;2024;3;0;HUR
RAL1;Large dozers;D9;ED535;21891;2024;4;0;HUR
RAL1;Large dozers;D9;ED535;21891;2024;5;0;HUR
RAL1;Large dozers;D9;ED535;21891;2024;6;0;HUR
RAL1;Large dozers;D9;ED535;21891;2024;7;0;HUR
RAL1;Large dozers;D9;ED535;21891;2024;8;0;HUR
RAL1;Large dozers;D9;ED535;21891;2024;9;0;HUR
RAL1;Large dozers;D9;ED535;21891;2024;10;0;HUR
RAL1;Large dozers;D9;ED535;21891;2024;11;0;HUR
RAL1;Large dozers;D9;ED535;21891;2024;12;0;HUR
RAL1;Large dozers;D9;ED536;21364;2018;1;0;HUR
RAL1;Large dozers;D9;ED536;21364;2018;2;0;HUR
RAL1;Large dozers;D9;ED536;21364;2018;3;0;HUR
RAL1;Large dozers;D9;ED536;21364;2018;4;0;HUR
RAL1;Large dozers;D9;ED536;21364;2018;5;0;HUR
RAL1;Large dozers;D9;ED536;21364;2018;6;0;HUR
RAL1;Large dozers;D9;ED536;21364;2018;7;0;HUR
RAL1;Large dozers;D9;ED536;21364;2018;8;0;HUR
RAL1;Large dozers;D9;ED536;21364;2018;9;0;HUR
RAL1;Large dozers;D9;ED536;21364;2018;10;0;HUR
RAL1;Large dozers;D9;ED536;21364;2018;11;0;HUR
RAL1;Large dozers;D9;ED536;21364;2018;12;0;HUR
RAL1;Large dozers;D9;ED536;21364;2019;1;0;HUR
RAL1;Large dozers;D9;ED536;21364;2019;2;249;HUR
RAL1;Large dozers;D9;ED536;21364;2019;3;419;HUR
RAL1;Large dozers;D9;ED536;21364;2019;4;467;HUR
RAL1;Large dozers;D9;ED536;21364;2019;5;455;HUR
RAL1;Large dozers;D9;ED536;21364;2019;6;422;HUR
RAL1;Large dozers;D9;ED536;21364;2019;7;540;HUR
RAL1;Large dozers;D9;ED536;21364;2019;8;423;HUR
RAL1;Large dozers;D9;ED536;21364;2019;9;474;HUR
RAL1;Large dozers;D9;ED536;21364;2019;10;539;HUR
RAL1;Large dozers;D9;ED536;21364;2019;11;412;HUR
RAL1;Large dozers;D9;ED536;21364;2019;12;455;HUR
RAL1;Large dozers;D9;ED536;21364;2020;1;456;HUR
RAL1;Large dozers;D9;ED536;21364;2020;2;402;HUR
RAL1;Large dozers;D9;ED536;21364;2020;3;398;HUR
RAL1;Large dozers;D9;ED536;21364;2020;4;494;HUR
RAL1;Large dozers;D9;ED536;21364;2020;5;482;HUR
RAL1;Large dozers;D9;ED536;21364;2020;6;429;HUR
RAL1;Large dozers;D9;ED536;21364;2020;7;407;HUR
RAL1;Large dozers;D9;ED536;21364;2020;8;329;HUR
RAL1;Large dozers;D9;ED536;21364;2020;9;359;HUR
RAL1;Large dozers;D9;ED536;21364;2020;10;390;HUR
RAL1;Large dozers;D9;ED536;21364;2020;11;328;HUR
RAL1;Large dozers;D9;ED536;21364;2020;12;345;HUR
RAL1;Large dozers;D9;ED536;21364;2021;1;349;HUR
RAL1;Large dozers;D9;ED536;21364;2021;2;436;HUR
RAL1;Large dozers;D9;ED536;21364;2021;3;355;HUR
RAL1;Large dozers;D9;ED536;21364;2021;4;435;HUR
RAL1;Large dozers;D9;ED536;21364;2021;5;358;HUR
RAL1;Large dozers;D9;ED536;21364;2021;6;333;HUR
RAL1;Large dozers;D9;ED536;21364;2021;7;506;HUR
RAL1;Large dozers;D9;ED536;21364;2021;8;270;HUR
RAL1;Large dozers;D9;ED536;21364;2021;9;443;HUR
RAL1;Large dozers;D9;ED536;21364;2021;10;392;HUR
RAL1;Large dozers;D9;ED536;21364;2021;11;325;HUR
RAL1;Large dozers;D9;ED536;21364;2021;12;289;HUR
RAL1;Large dozers;D9;ED536;21364;2022;1;340;HUR
RAL1;Large dozers;D9;ED536;21364;2022;2;386;HUR
RAL1;Large dozers;D9;ED536;21364;2022;3;318;HUR
RAL1;Large dozers;D9;ED536;21364;2022;4;370;HUR
RAL1;Large dozers;D9;ED536;21364;2022;5;402;HUR
RAL1;Large dozers;D9;ED536;21364;2022;6;432;HUR
RAL1;Large dozers;D9;ED536;21364;2022;7;369;HUR
RAL1;Large dozers;D9;ED536;21364;2022;8;341;HUR
RAL1;Large dozers;D9;ED536;21364;2022;9;164;HUR
RAL1;Large dozers;D9;ED536;21364;2022;10;270;HUR
RAL1;Large dozers;D9;ED536;21364;2022;11;308;HUR
RAL1;Large dozers;D9;ED536;21364;2022;12;319;HUR
RAL1;Large dozers;D9;ED536;21364;2023;1;171;HUR
RAL1;Large dozers;D9;ED536;21364;2023;2;252;HUR
RAL1;Large dozers;D9;ED536;21364;2023;3;325;HUR
RAL1;Large dozers;D9;ED536;21364;2023;4;192;HUR
RAL1;Large dozers;D9;ED536;21364;2023;5;396;HUR
RAL1;Large dozers;D9;ED536;21364;2023;6;162;HUR
RAL1;Large dozers;D9;ED536;21364;2023;7;209;HUR
RAL1;Large dozers;D9;ED536;21364;2023;8;388;HUR
RAL1;Large dozers;D9;ED536;21364;2023;9;284;HUR
RAL1;Large dozers;D9;ED536;21364;2023;10;218;HUR
RAL1;Large dozers;D9;ED536;21364;2023;11;246;HUR
RAL1;Large dozers;D9;ED536;21364;2023;12;316;HUR
RAL1;Large dozers;D9;ED536;21364;2024;1;21;HUR
RAL1;Large dozers;D9;ED536;21364;2024;2;0;HUR
RAL1;Large dozers;D9;ED536;21364;2024;3;0;HUR
RAL1;Large dozers;D9;ED536;21364;2024;4;0;HUR
RAL1;Large dozers;D9;ED536;21364;2024;5;0;HUR
RAL1;Large dozers;D9;ED536;21364;2024;6;0;HUR
RAL1;Large dozers;D9;ED536;21364;2024;7;0;HUR
RAL1;Large dozers;D9;ED536;21364;2024;8;0;HUR
RAL1;Large dozers;D9;ED536;21364;2024;9;0;HUR
RAL1;Large dozers;D9;ED536;21364;2024;10;0;HUR
RAL1;Large dozers;D9;ED536;21364;2024;11;0;HUR
RAL1;Large dozers;D9;ED536;21364;2024;12;0;HUR
RAL1;Large dozers;D9;ED537;19416;2018;1;0;HUR
RAL1;Large dozers;D9;ED537;19416;2018;2;0;HUR
RAL1;Large dozers;D9;ED537;19416;2018;3;0;HUR
RAL1;Large dozers;D9;ED537;19416;2018;4;0;HUR
RAL1;Large dozers;D9;ED537;19416;2018;5;0;HUR
RAL1;Large dozers;D9;ED537;19416;2018;6;0;HUR
RAL1;Large dozers;D9;ED537;19416;2018;7;0;HUR
RAL1;Large dozers;D9;ED537;19416;2018;8;0;HUR
RAL1;Large dozers;D9;ED537;19416;2018;9;0;HUR
RAL1;Large dozers;D9;ED537;19416;2018;10;0;HUR
RAL1;Large dozers;D9;ED537;19416;2018;11;0;HUR
RAL1;Large dozers;D9;ED537;19416;2018;12;0;HUR
RAL1;Large dozers;D9;ED537;19416;2019;1;0;HUR
RAL1;Large dozers;D9;ED537;19416;2019;2;0;HUR
RAL1;Large dozers;D9;ED537;19416;2019;3;0;HUR
RAL1;Large dozers;D9;ED537;19416;2019;4;0;HUR
RAL1;Large dozers;D9;ED537;19416;2019;5;0;HUR
RAL1;Large dozers;D9;ED537;19416;2019;6;0;HUR
RAL1;Large dozers;D9;ED537;19416;2019;7;80;HUR
RAL1;Large dozers;D9;ED537;19416;2019;8;486;HUR
RAL1;Large dozers;D9;ED537;19416;2019;9;434;HUR
RAL1;Large dozers;D9;ED537;19416;2019;10;454;HUR
RAL1;Large dozers;D9;ED537;19416;2019;11;446;HUR
RAL1;Large dozers;D9;ED537;19416;2019;12;455;HUR
RAL1;Large dozers;D9;ED537;19416;2020;1;417;HUR
RAL1;Large dozers;D9;ED537;19416;2020;2;450;HUR
RAL1;Large dozers;D9;ED537;19416;2020;3;444;HUR
RAL1;Large dozers;D9;ED537;19416;2020;4;440;HUR
RAL1;Large dozers;D9;ED537;19416;2020;5;461;HUR
RAL1;Large dozers;D9;ED537;19416;2020;6;431;HUR
RAL1;Large dozers;D9;ED537;19416;2020;7;328;HUR
RAL1;Large dozers;D9;ED537;19416;2020;8;489;HUR
RAL1;Large dozers;D9;ED537;19416;2020;9;347;HUR
RAL1;Large dozers;D9;ED537;19416;2020;10;416;HUR
RAL1;Large dozers;D9;ED537;19416;2020;11;429;HUR
RAL1;Large dozers;D9;ED537;19416;2020;12;465;HUR
RAL1;Large dozers;D9;ED537;19416;2021;1;472;HUR
RAL1;Large dozers;D9;ED537;19416;2021;2;349;HUR
RAL1;Large dozers;D9;ED537;19416;2021;3;282;HUR
RAL1;Large dozers;D9;ED537;19416;2021;4;434;HUR
RAL1;Large dozers;D9;ED537;19416;2021;5;256;HUR
RAL1;Large dozers;D9;ED537;19416;2021;6;406;HUR
RAL1;Large dozers;D9;ED537;19416;2021;7;443;HUR
RAL1;Large dozers;D9;ED537;19416;2021;8;450;HUR
RAL1;Large dozers;D9;ED537;19416;2021;9;341;HUR
RAL1;Large dozers;D9;ED537;19416;2021;10;196;HUR
RAL1;Large dozers;D9;ED537;19416;2021;11;380;HUR
RAL1;Large dozers;D9;ED537;19416;2021;12;363;HUR
RAL1;Large dozers;D9;ED537;19416;2022;1;404;HUR
RAL1;Large dozers;D9;ED537;19416;2022;2;348;HUR
RAL1;Large dozers;D9;ED537;19416;2022;3;365;HUR
RAL1;Large dozers;D9;ED537;19416;2022;4;248;HUR
RAL1;Large dozers;D9;ED537;19416;2022;5;449;HUR
RAL1;Large dozers;D9;ED537;19416;2022;6;421;HUR
RAL1;Large dozers;D9;ED537;19416;2022;7;396;HUR
RAL1;Large dozers;D9;ED537;19416;2022;8;388;HUR
RAL1;Large dozers;D9;ED537;19416;2022;9;430;HUR
RAL1;Large dozers;D9;ED537;19416;2022;10;198;HUR
RAL1;Large dozers;D9;ED537;19416;2022;11;365;HUR
RAL1;Large dozers;D9;ED537;19416;2022;12;234;HUR
RAL1;Large dozers;D9;ED537;19416;2023;1;277;HUR
RAL1;Large dozers;D9;ED537;19416;2023;2;183;HUR
RAL1;Large dozers;D9;ED537;19416;2023;3;229;HUR
RAL1;Large dozers;D9;ED537;19416;2023;4;235;HUR
RAL1;Large dozers;D9;ED537;19416;2023;5;301;HUR
RAL1;Large dozers;D9;ED537;19416;2023;6;192;HUR
RAL1;Large dozers;D9;ED537;19416;2023;7;385;HUR
RAL1;Large dozers;D9;ED537;19416;2023;8;386;HUR
RAL1;Large dozers;D9;ED537;19416;2023;9;304;HUR
RAL1;Large dozers;D9;ED537;19416;2023;10;184;HUR
RAL1;Large dozers;D9;ED537;19416;2023;11;191;HUR
RAL1;Large dozers;D9;ED537;19416;2023;12;189;HUR
RAL1;Large dozers;D9;ED537;19416;2024;1;186;HUR
RAL1;Large dozers;D9;ED537;19416;2024;2;84;HUR
RAL1;Large dozers;D9;ED537;19416;2024;3;0;HUR
RAL1;Large dozers;D9;ED537;19416;2024;4;0;HUR
RAL1;Large dozers;D9;ED537;19416;2024;5;0;HUR
RAL1;Large dozers;D9;ED537;19416;2024;6;0;HUR
RAL1;Large dozers;D9;ED537;19416;2024;7;0;HUR
RAL1;Large dozers;D9;ED537;19416;2024;8;0;HUR
RAL1;Large dozers;D9;ED537;19416;2024;9;0;HUR
RAL1;Large dozers;D9;ED537;19416;2024;10;0;HUR
RAL1;Large dozers;D9;ED537;19416;2024;11;0;HUR
RAL1;Large dozers;D9;ED537;19416;2024;12;0;HUR
RAL1;Large dozers;834H;HD500;38866;2018;1;10;HUR
RAL1;Large dozers;834H;HD500;38866;2018;2;355;HUR
RAL1;Large dozers;834H;HD500;38866;2018;3;205;HUR
RAL1;Large dozers;834H;HD500;38866;2018;4;236;HUR
RAL1;Large dozers;834H;HD500;38866;2018;5;191;HUR
RAL1;Large dozers;834H;HD500;38866;2018;6;260;HUR
RAL1;Large dozers;834H;HD500;38866;2018;7;0;HUR
RAL1;Large dozers;834H;HD500;38866;2018;8;0;HUR
RAL1;Large dozers;834H;HD500;38866;2018;9;0;HUR
RAL1;Large dozers;834H;HD500;38866;2018;10;0;HUR
RAL1;Large dozers;834H;HD500;38866;2018;11;0;HUR
RAL1;Large dozers;834H;HD500;38866;2018;12;0;HUR
RAL1;Large dozers;834H;HD500;38866;2019;1;0;HUR
RAL1;Large dozers;834H;HD500;38866;2019;2;0;HUR
RAL1;Large dozers;834H;HD500;38866;2019;3;0;HUR
RAL1;Large dozers;834H;HD500;38866;2019;4;0;HUR
RAL1;Large dozers;834H;HD500;38866;2019;5;154;HUR
RAL1;Large dozers;834H;HD500;38866;2019;6;385;HUR
RAL1;Large dozers;834H;HD500;38866;2019;7;53;HUR
RAL1;Large dozers;834H;HD500;38866;2019;8;0;HUR
RAL1;Large dozers;834H;HD500;38866;2019;9;0;HUR
RAL1;Large dozers;834H;HD500;38866;2019;10;0;HUR
RAL1;Large dozers;834H;HD500;38866;2019;11;0;HUR
RAL1;Large dozers;834H;HD500;38866;2019;12;0;HUR
RAL1;Large dozers;834H;HD500;38866;2020;1;216;HUR
RAL1;Large dozers;834H;HD500;38866;2020;2;379;HUR
RAL1;Large dozers;834H;HD500;38866;2020;3;58;HUR
RAL1;Large dozers;834H;HD500;38866;2020;4;108;HUR
RAL1;Large dozers;834H;HD500;38866;2020;5;164;HUR
RAL1;Large dozers;834H;HD500;38866;2020;6;0;HUR
RAL1;Large dozers;834H;HD500;38866;2020;7;251;HUR
RAL1;Large dozers;834H;HD500;38866;2020;8;76;HUR
RAL1;Large dozers;834H;HD500;38866;2020;9;0;HUR
RAL1;Large dozers;834H;HD500;38866;2020;10;0;HUR
RAL1;Large dozers;834H;HD500;38866;2020;11;6;HUR
RAL1;Large dozers;834H;HD500;38866;2020;12;18;HUR
RAL1;Large dozers;834H;HD500;38866;2021;1;29;HUR
RAL1;Large dozers;834H;HD500;38866;2021;2;0;HUR
RAL1;Large dozers;834H;HD500;38866;2021;3;0;HUR
RAL1;Large dozers;834H;HD500;38866;2021;4;0;HUR
RAL1;Large dozers;834H;HD500;38866;2021;5;0;HUR
RAL1;Large dozers;834H;HD500;38866;2021;6;0;HUR
RAL1;Large dozers;834H;HD500;38866;2021;7;19;HUR
RAL1;Large dozers;834H;HD500;38866;2021;8;5;HUR
RAL1;Large dozers;834H;HD500;38866;2021;9;0;HUR
RAL1;Large dozers;834H;HD500;38866;2021;10;8;HUR
RAL1;Large dozers;834H;HD500;38866;2021;11;0;HUR
RAL1;Large dozers;834H;HD500;38866;2021;12;0;HUR
RAL1;Large dozers;834H;HD500;38866;2022;1;0;HUR
RAL1;Large dozers;834H;HD500;38866;2022;2;0;HUR
RAL1;Large dozers;834H;HD500;38866;2022;3;0;HUR
RAL1;Large dozers;834H;HD500;38866;2022;4;12;HUR
RAL1;Large dozers;834H;HD500;38866;2022;5;0;HUR
RAL1;Large dozers;834H;HD500;38866;2022;6;126;HUR
RAL1;Large dozers;834H;HD500;38866;2022;7;51;HUR
RAL1;Large dozers;834H;HD500;38866;2022;8;47;HUR
RAL1;Large dozers;834H;HD500;38866;2022;9;19;HUR
RAL1;Large dozers;834H;HD500;38866;2022;10;148;HUR
RAL1;Large dozers;834H;HD500;38866;2022;11;238;HUR
RAL1;Large dozers;834H;HD500;38866;2022;12;138;HUR
RAL1;Large dozers;834H;HD500;38866;2023;1;132;HUR
RAL1;Large dozers;834H;HD500;38866;2023;2;27;HUR
RAL1;Large dozers;834H;HD500;38866;2023;3;64;HUR
RAL1;Large dozers;834H;HD500;38866;2023;4;105;HUR
RAL1;Large dozers;834H;HD500;38866;2023;5;37;HUR
RAL1;Large dozers;834H;HD500;38866;2023;6;147;HUR
RAL1;Large dozers;834H;HD500;38866;2023;7;78;HUR
RAL1;Large dozers;834H;HD500;38866;2023;8;194;HUR
RAL1;Large dozers;834H;HD500;38866;2023;9;162;HUR
RAL1;Large dozers;834H;HD500;38866;2023;10;122;HUR
RAL1;Large dozers;834H;HD500;38866;2023;11;144;HUR
RAL1;Large dozers;834H;HD500;38866;2023;12;203;HUR
RAL1;Large dozers;834H;HD500;38866;2024;1;159;HUR
RAL1;Large dozers;834H;HD500;38866;2024;2;239;HUR
RAL1;Large dozers;834H;HD500;38866;2024;3;324;HUR
RAL1;Large dozers;834H;HD500;38866;2024;4;0;HUR
RAL1;Large dozers;834H;HD500;38866;2024;5;0;HUR
RAL1;Large dozers;834H;HD500;38866;2024;6;0;HUR
RAL1;Large dozers;834H;HD500;38866;2024;7;0;HUR
RAL1;Large dozers;834H;HD500;38866;2024;8;0;HUR
RAL1;Large dozers;834H;HD500;38866;2024;9;0;HUR
RAL1;Large dozers;834H;HD500;38866;2024;10;0;HUR
RAL1;Large dozers;834H;HD500;38866;2024;11;0;HUR
RAL1;Large dozers;834H;HD500;38866;2024;12;0;HUR
RAL1;Large dozers;834H;HD501;35982;2018;1;2;HUR
RAL1;Large dozers;834H;HD501;35982;2018;2;0;HUR
RAL1;Large dozers;834H;HD501;35982;2018;3;281;HUR
RAL1;Large dozers;834H;HD501;35982;2018;4;225;HUR
RAL1;Large dozers;834H;HD501;35982;2018;5;372;HUR
RAL1;Large dozers;834H;HD501;35982;2018;6;196;HUR
RAL1;Large dozers;834H;HD501;35982;2018;7;193;HUR
RAL1;Large dozers;834H;HD501;35982;2018;8;14;HUR
RAL1;Large dozers;834H;HD501;35982;2018;9;182;HUR
RAL1;Large dozers;834H;HD501;35982;2018;10;298;HUR
RAL1;Large dozers;834H;HD501;35982;2018;11;190;HUR
RAL1;Large dozers;834H;HD501;35982;2018;12;344;HUR
RAL1;Large dozers;834H;HD501;35982;2019;1;271;HUR
RAL1;Large dozers;834H;HD501;35982;2019;2;294;HUR
RAL1;Large dozers;834H;HD501;35982;2019;3;296;HUR
RAL1;Large dozers;834H;HD501;35982;2019;4;321;HUR
RAL1;Large dozers;834H;HD501;35982;2019;5;243;HUR
RAL1;Large dozers;834H;HD501;35982;2019;6;152;HUR
RAL1;Large dozers;834H;HD501;35982;2019;7;295;HUR
RAL1;Large dozers;834H;HD501;35982;2019;8;376;HUR
RAL1;Large dozers;834H;HD501;35982;2019;9;352;HUR
RAL1;Large dozers;834H;HD501;35982;2019;10;8;HUR
RAL1;Large dozers;834H;HD501;35982;2019;11;0;HUR
RAL1;Large dozers;834H;HD501;35982;2019;12;0;HUR
RAL1;Large dozers;834H;HD501;35982;2020;1;0;HUR
RAL1;Large dozers;834H;HD501;35982;2020;2;0;HUR
RAL1;Large dozers;834H;HD501;35982;2020;3;0;HUR
RAL1;Large dozers;834H;HD501;35982;2020;4;0;HUR
RAL1;Large dozers;834H;HD501;35982;2020;5;0;HUR
RAL1;Large dozers;834H;HD501;35982;2020;6;0;HUR
RAL1;Large dozers;834H;HD501;35982;2020;7;0;HUR
RAL1;Large dozers;834H;HD501;35982;2020;8;0;HUR
RAL1;Large dozers;834H;HD501;35982;2020;9;0;HUR
RAL1;Large dozers;834H;HD501;35982;2020;10;0;HUR
RAL1;Large dozers;834H;HD501;35982;2020;11;0;HUR
RAL1;Large dozers;834H;HD501;35982;2020;12;0;HUR
RAL1;Large dozers;834H;HD501;35982;2021;1;0;HUR
RAL1;Large dozers;834H;HD501;35982;2021;2;0;HUR
RAL1;Large dozers;834H;HD501;35982;2021;3;0;HUR
RAL1;Large dozers;834H;HD501;35982;2021;4;0;HUR
RAL1;Large dozers;834H;HD501;35982;2021;5;0;HUR
RAL1;Large dozers;834H;HD501;35982;2021;6;0;HUR
RAL1;Large dozers;834H;HD501;35982;2021;7;0;HUR
RAL1;Large dozers;834H;HD501;35982;2021;8;0;HUR
RAL1;Large dozers;834H;HD501;35982;2021;9;0;HUR
RAL1;Large dozers;834H;HD501;35982;2021;10;0;HUR
RAL1;Large dozers;834H;HD501;35982;2021;11;0;HUR
RAL1;Large dozers;834H;HD501;35982;2021;12;0;HUR
RAL1;Large dozers;834H;HD501;35982;2022;1;0;HUR
RAL1;Large dozers;834H;HD501;35982;2022;2;0;HUR
RAL1;Large dozers;834H;HD501;35982;2022;3;0;HUR
RAL1;Large dozers;834H;HD501;35982;2022;4;0;HUR
RAL1;Large dozers;834H;HD501;35982;2022;5;0;HUR
RAL1;Large dozers;834H;HD501;35982;2022;6;0;HUR
RAL1;Large dozers;834H;HD501;35982;2022;7;0;HUR
RAL1;Large dozers;834H;HD501;35982;2022;8;0;HUR
RAL1;Large dozers;834H;HD501;35982;2022;9;0;HUR
RAL1;Large dozers;834H;HD501;35982;2022;10;0;HUR
RAL1;Large dozers;834H;HD501;35982;2022;11;0;HUR
RAL1;Large dozers;834H;HD501;35982;2022;12;0;HUR
RAL1;Large dozers;834H;HD501;35982;2023;1;0;HUR
RAL1;Large dozers;834H;HD501;35982;2023;2;0;HUR
RAL1;Large dozers;834H;HD501;35982;2023;3;0;HUR
RAL1;Large dozers;834H;HD501;35982;2023;4;0;HUR
RAL1;Large dozers;834H;HD501;35982;2023;5;0;HUR
RAL1;Large dozers;834H;HD501;35982;2023;6;0;HUR
RAL1;Large dozers;834H;HD501;35982;2023;7;0;HUR
RAL1;Large dozers;834H;HD501;35982;2023;8;0;HUR
RAL1;Large dozers;834H;HD501;35982;2023;9;0;HUR
RAL1;Large dozers;834H;HD501;35982;2023;10;0;HUR
